node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((1, 4), (2, 3), (2, 4), (3, 4)), (3, 2))","(((1, 4), (2, 4), (3, 3), (3, 4)), (3, 2))",9,5,14.0,9,,,pruned,,,143
"(((1, 4), (2, 4), (3, 3), (3, 4)), (3, 2))","(((1, 4), (2, 4), (3, 4), (4, 3)), (2, 3))",8,5.0,13.0,8,1,1,expanded,True,True,144
"(((1, 5), (2, 6), (3, 4), (5, 3)), (1, 4))","(((1, 5), (2, 5), (3, 4), (5, 3)), (1, 4))",9,5,14.0,9,,,pruned,,,145
"(((1, 5), (2, 5), (4, 4), (5, 3)), (1, 4))","(((1, 5), (2, 5), (3, 4), (5, 3)), (1, 4))",9,5,14.0,9,,,pruned,,,146
"(((1, 5), (2, 5), (3, 5), (5, 3)), (1, 4))","(((1, 5), (2, 5), (3, 4), (5, 3)), (1, 4))",9,6,15.0,9,,,pruned,,,147
"(((1, 5), (2, 5), (3, 4), (5, 3)), (1, 4))","(((1, 5), (2, 4), (3, 4), (5, 3)), (2, 3))",8,5.0,13.0,8,5,3,expanded,False,True,148
"(((1, 4), (2, 3), (2, 4), (2, 5)), (3, 2))","(((1, 4), (2, 4), (2, 5), (3, 3)), (3, 2))",9,5,14.0,9,,,pruned,,,149
"(((1, 4), (2, 4), (2, 5), (3, 2)), (2, 3))","(((1, 4), (2, 4), (2, 5), (3, 3)), (3, 2))",9,6,15.0,9,,,pruned,,,150
"(((1, 4), (2, 4), (2, 5), (3, 3)), (3, 2))","(((1, 4), (2, 5), (3, 3), (3, 4)), (3, 2))",8,5.0,13.0,8,4,2,expanded,False,True,151
"(((1, 4), (1, 5), (2, 3), (3, 3)), (1, 6))","(((1, 4), (1, 5), (2, 4), (3, 3)), (1, 6))",10,5,15.0,10,,,pruned,,,152
"(((1, 4), (1, 5), (2, 3), (2, 4)), (1, 6))","(((1, 4), (1, 5), (2, 4), (3, 3)), (1, 6))",10,4,14.0,10,,,pruned,,,153
