node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 5), (3, 3), (4, 5), (5, 4)), (1, 1))","(((2, 5), (3, 3), (4, 4), (4, 5)), (1, 1))",7,4,11.0,7,,,pruned,,,47
"(((2, 5), (3, 3), (4, 4), (5, 5)), (1, 1))","(((2, 5), (3, 3), (4, 4), (4, 5)), (1, 1))",7,4,11.0,7,,,pruned,,,48
"(((1, 5), (3, 3), (4, 4), (4, 5)), (1, 1))","(((2, 5), (3, 3), (4, 4), (4, 5)), (1, 1))",7,4,11.0,7,,,pruned,,,49
"(((2, 6), (3, 3), (4, 4), (4, 5)), (1, 1))","(((2, 5), (3, 3), (4, 4), (4, 5)), (1, 1))",7,4,11.0,7,,,pruned,,,50
"(((2, 5), (3, 3), (4, 4), (4, 5)), (1, 1))","(((2, 5), (3, 3), (3, 4), (4, 5)), (1, 1))",6,3.0,9.0,6,10,4,expanded,False,True,51
"(((2, 4), (3, 4), (3, 5), (4, 5)), (1, 1))","(((2, 4), (3, 3), (3, 5), (4, 5)), (1, 1))",6,3.0,9.0,6,1,0,expanded,False,True,52
"(((2, 3), (2, 4), (3, 4), (3, 5)), (1, 5))","(((2, 3), (2, 4), (2, 5), (3, 4)), (1, 1))",6,3.0,9.0,6,1,0,expanded,False,True,53
"(((2, 4), (3, 4), (3, 5), (4, 4)), (1, 1))","(((2, 4), (3, 4), (3, 5), (4, 3)), (1, 1))",7,2.0,9.0,7,2,0,expanded,False,True,54
"(((2, 4), (3, 3), (3, 4), (3, 5)), (1, 5))","(((2, 4), (2, 5), (3, 3), (3, 4)), (1, 1))",7,2.0,9.0,7,2,0,expanded,False,True,55
"(((3, 3), (3, 5), (4, 5), (5, 4)), (1, 1))","(((3, 3), (3, 5), (4, 4), (4, 5)), (1, 1))",8,3,11.0,8,,,pruned,,,56
"(((3, 3), (3, 6), (4, 4), (4, 5)), (1, 1))","(((3, 3), (3, 5), (4, 4), (4, 5)), (1, 1))",8,3,11.0,8,,,pruned,,,57
"(((3, 3), (3, 5), (4, 4), (4, 5)), (1, 1))","(((2, 5), (3, 3), (4, 4), (4, 5)), (1, 1))",7,2.0,9.0,7,7,2,expanded,False,True,58
"(((2, 4), (3, 3), (4, 5), (5, 4)), (1, 1))","(((2, 4), (3, 3), (4, 4), (4, 5)), (1, 5))",8,3,11.0,8,,,pruned,,,59
"(((2, 4), (3, 3), (4, 4), (5, 5)), (1, 5))","(((2, 4), (3, 3), (4, 4), (4, 5)), (1, 5))",8,3,11.0,8,,,pruned,,,60
"(((2, 4), (3, 3), (4, 4), (4, 5)), (1, 5))","(((2, 5), (3, 3), (4, 4), (4, 5)), (1, 1))",7,2.0,9.0,7,4,2,expanded,False,True,61
"(((3, 3), (3, 4), (4, 4), (5, 5)), (1, 1))","(((3, 3), (3, 4), (4, 4), (4, 5)), (1, 1))",9,2,11.0,9,,,pruned,,,62
"(((3, 3), (3, 4), (4, 4), (4, 5)), (1, 1))","(((3, 3), (3, 5), (4, 4), (4, 5)), (1, 1))",8,1.0,9.0,8,3,1,expanded,False,True,63
"(((1, 3), (2, 4), (2, 5), (3, 2)), (1, 5))","(((2, 3), (2, 4), (2, 5), (3, 2)), (1, 5))",6,6,12.0,6,,,pruned,,,64
"(((1, 5), (2, 3), (2, 4), (3, 2)), (1, 6))","(((2, 3), (2, 4), (2, 5), (3, 2)), (1, 5))",6,6,12.0,6,,,pruned,,,65
"(((2, 3), (2, 4), (2, 5), (3, 1)), (1, 5))","(((2, 3), (2, 4), (2, 5), (3, 2)), (1, 5))",6,6,12.0,6,,,pruned,,,66
"(((2, 3), (2, 4), (2, 5), (3, 2)), (1, 5))","(((2, 3), (2, 4), (3, 2), (3, 5)), (3, 3))",5,5.0,10.0,5,4,3,expanded,False,True,67
"(((1, 3), (2, 5), (3, 4), (4, 5)), (1, 1))","(((2, 3), (2, 5), (3, 4), (4, 5)), (1, 1))",7,5,12.0,7,,,pruned,,,68
"(((2, 3), (2, 5), (3, 4), (4, 5)), (1, 1))","(((2, 5), (3, 3), (3, 4), (4, 5)), (1, 1))",6,4.0,10.0,6,5,1,expanded,False,True,69
"(((2, 4), (2, 5), (3, 3), (5, 5)), (1, 1))","(((2, 4), (2, 5), (3, 3), (4, 5)), (1, 1))",7,5,12.0,7,,,pruned,,,70
"(((1, 5), (2, 4), (3, 3), (4, 5)), (1, 1))","(((2, 4), (2, 5), (3, 3), (4, 5)), (1, 1))",7,5,12.0,7,,,pruned,,,71
"(((2, 4), (2, 5), (3, 3), (4, 5)), (1, 1))","(((2, 5), (3, 3), (3, 4), (4, 5)), (1, 1))",6,4.0,10.0,6,8,2,expanded,False,True,72
"(((2, 6), (3, 3), (3, 5), (4, 5)), (1, 1))","(((2, 5), (3, 3), (3, 5), (4, 5)), (1, 1))",7,5,12.0,7,,,pruned,,,73
"(((2, 5), (3, 3), (3, 6), (4, 5)), (1, 1))","(((2, 5), (3, 3), (3, 5), (4, 5)), (1, 1))",7,5,12.0,7,,,pruned,,,74
"(((2, 5), (3, 3), (3, 5), (4, 5)), (1, 1))","(((2, 4), (3, 3), (3, 5), (4, 5)), (1, 1))",6,4.0,10.0,6,6,2,expanded,False,True,75
"(((2, 4), (3, 2), (3, 6), (4, 5)), (1, 1))","(((2, 4), (3, 2), (3, 5), (4, 5)), (1, 1))",7,5,12.0,7,,,pruned,,,76
"(((2, 4), (3, 1), (3, 5), (4, 5)), (1, 1))","(((2, 4), (3, 2), (3, 5), (4, 5)), (1, 1))",7,5,12.0,7,,,pruned,,,77
"(((2, 4), (3, 2), (3, 5), (4, 5)), (1, 1))","(((2, 4), (3, 3), (3, 5), (4, 5)), (1, 1))",6,4.0,10.0,6,4,2,expanded,False,True,78
"(((2, 3), (2, 4), (3, 2), (3, 5)), (1, 5))","(((2, 3), (2, 4), (2, 5), (3, 2)), (1, 5))",6,4.0,10.0,6,2,0,expanded,False,True,79
"(((2, 6), (3, 4), (3, 5), (4, 3)), (1, 1))","(((2, 5), (3, 4), (3, 5), (4, 3)), (1, 1))",8,4,12.0,8,,,pruned,,,80
"(((2, 5), (3, 4), (3, 5), (4, 3)), (1, 1))","(((2, 4), (3, 4), (3, 5), (4, 3)), (1, 1))",7,3.0,10.0,7,3,1,expanded,False,True,81
"(((2, 6), (3, 4), (4, 4), (4, 5)), (1, 1))","(((2, 5), (3, 4), (4, 4), (4, 5)), (1, 1))",8,4,12.0,8,,,pruned,,,82
"(((2, 5), (3, 4), (4, 4), (4, 5)), (1, 1))","(((2, 4), (3, 4), (4, 4), (4, 5)), (1, 1))",7,3.0,10.0,7,2,1,expanded,False,True,83
"(((2, 4), (3, 5), (4, 5), (5, 4)), (1, 1))","(((2, 4), (3, 5), (4, 4), (4, 5)), (1, 1))",8,4,12.0,8,,,pruned,,,84
"(((2, 4), (3, 6), (4, 4), (4, 5)), (1, 1))","(((2, 4), (3, 5), (4, 4), (4, 5)), (1, 1))",8,4,12.0,8,,,pruned,,,85
"(((2, 4), (3, 5), (4, 4), (4, 5)), (1, 1))","(((2, 4), (3, 4), (4, 4), (4, 5)), (1, 1))",7,3.0,10.0,7,3,2,expanded,False,True,86
"(((2, 5), (3, 3), (3, 5), (5, 4)), (1, 1))","(((2, 5), (3, 3), (3, 5), (4, 4)), (1, 1))",8,4,12.0,8,,,pruned,,,87
"(((2, 6), (3, 3), (3, 5), (4, 4)), (1, 1))","(((2, 5), (3, 3), (3, 5), (4, 4)), (1, 1))",8,4,12.0,8,,,pruned,,,88
"(((2, 5), (3, 3), (3, 6), (4, 4)), (1, 1))","(((2, 5), (3, 3), (3, 5), (4, 4)), (1, 1))",8,4,12.0,8,,,pruned,,,89
"(((2, 5), (3, 3), (3, 5), (4, 4)), (1, 1))","(((2, 5), (3, 3), (3, 4), (3, 5)), (1, 1))",7,3.0,10.0,7,8,3,expanded,False,True,90
"(((2, 4), (2, 5), (3, 4), (4, 3)), (1, 1))","(((2, 4), (2, 5), (3, 3), (3, 4)), (1, 1))",7,3.0,10.0,7,2,0,expanded,False,True,91
"(((2, 5), (4, 3), (4, 5), (5, 4)), (1, 1))","(((2, 5), (4, 3), (4, 4), (4, 5)), (1, 1))",8,4,12.0,8,,,pruned,,,92
"(((2, 5), (4, 3), (4, 4), (5, 5)), (1, 1))","(((2, 5), (4, 3), (4, 4), (4, 5)), (1, 1))",8,4,12.0,8,,,pruned,,,93
"(((1, 5), (4, 3), (4, 4), (4, 5)), (1, 1))","(((2, 5), (4, 3), (4, 4), (4, 5)), (1, 1))",8,4,12.0,8,,,pruned,,,94
"(((2, 6), (4, 3), (4, 4), (4, 5)), (1, 1))","(((2, 5), (4, 3), (4, 4), (4, 5)), (1, 1))",8,4,12.0,8,,,pruned,,,95
"(((2, 5), (4, 3), (4, 4), (4, 5)), (1, 1))","(((2, 5), (3, 4), (4, 3), (4, 5)), (1, 1))",7,3.0,10.0,7,6,4,expanded,False,True,96
"(((2, 4), (3, 3), (3, 5), (4, 5)), (1, 5))","(((2, 4), (2, 5), (3, 3), (4, 5)), (1, 1))",7,3.0,10.0,7,2,0,expanded,False,True,97
"(((1, 3), (2, 4), (3, 2), (3, 4)), (1, 5))","(((2, 3), (2, 4), (3, 2), (3, 4)), (1, 5))",8,4,12.0,8,,,pruned,,,98
"(((2, 3), (2, 4), (3, 1), (3, 4)), (1, 5))","(((2, 3), (2, 4), (3, 2), (3, 4)), (1, 5))",8,4,12.0,8,,,pruned,,,99
"(((2, 3), (2, 4), (3, 2), (3, 4)), (1, 5))","(((2, 3), (2, 4), (3, 2), (3, 5)), (1, 5))",7,3.0,10.0,7,4,2,expanded,False,True,100
"(((2, 3), (3, 3), (3, 4), (3, 5)), (1, 5))","(((2, 4), (3, 3), (3, 4), (3, 5)), (1, 5))",8,2.0,10.0,8,2,0,expanded,False,True,101
